job,vector,own_defense,defense_arm,seed,onset,steps_completed,end_reason,steps_at_or_after_onset_above_g_star,final_population,ratified_yields,yield_condition_blocked_count,action_modified,veto_entry_step,consensus_entry_step,veto_held_action_attack_modified,recorded_steps,heartbeat_count,raw_log,raw_row,audit_file
successor_contamination_own0_GRADED_1835087700,successor_contamination,False,GRADED,1835087700,50,300,step_limit,0,262,1,0,1,60,167,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087700_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087700_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087700_audit_attempt1.json
successor_contamination_own0_GRADED_1835087701,successor_contamination,False,GRADED,1835087701,50,300,step_limit,0,384,1,0,1,66,69,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087701_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087701_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087701_audit_attempt1.json
successor_contamination_own0_GRADED_1835087702,successor_contamination,False,GRADED,1835087702,50,300,step_limit,0,311,1,0,1,58,96,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087702_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087702_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087702_audit_attempt1.json
successor_contamination_own0_GRADED_1835087703,successor_contamination,False,GRADED,1835087703,50,300,step_limit,0,362,1,0,1,73,88,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087703_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087703_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087703_audit_attempt1.json
successor_contamination_own0_GRADED_1835087704,successor_contamination,False,GRADED,1835087704,50,300,step_limit,0,312,1,0,1,54,60,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087704_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087704_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087704_audit_attempt1.json
successor_contamination_own0_GRADED_1835087705,successor_contamination,False,GRADED,1835087705,50,300,step_limit,0,300,1,0,1,64,72,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087705_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087705_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087705_audit_attempt1.json
successor_contamination_own0_GRADED_1835087706,successor_contamination,False,GRADED,1835087706,50,300,step_limit,0,298,1,0,1,52,105,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087706_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087706_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087706_audit_attempt1.json
successor_contamination_own0_GRADED_1835087707,successor_contamination,False,GRADED,1835087707,50,300,step_limit,0,289,1,0,1,59,66,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087707_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087707_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087707_audit_attempt1.json
successor_contamination_own0_GRADED_1835087708,successor_contamination,False,GRADED,1835087708,50,300,step_limit,0,336,1,0,1,62,74,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087708_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087708_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087708_audit_attempt1.json
successor_contamination_own0_GRADED_1835087709,successor_contamination,False,GRADED,1835087709,50,300,step_limit,0,291,1,0,1,52,null,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087709_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087709_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087709_audit_attempt1.json
successor_contamination_own0_GRADED_1835087710,successor_contamination,False,GRADED,1835087710,50,300,step_limit,0,330,1,0,1,63,64,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087710_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087710_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087710_audit_attempt1.json
successor_contamination_own0_GRADED_1835087711,successor_contamination,False,GRADED,1835087711,50,300,step_limit,0,278,1,0,1,51,57,0,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087711_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087711_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087711_audit_attempt1.json
successor_contamination_own0_GRADED_1835087712,successor_contamination,False,GRADED,1835087712,50,300,step_limit,0,345,1,0,1,55,null,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087712_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087712_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087712_audit_attempt1.json
successor_contamination_own0_GRADED_1835087713,successor_contamination,False,GRADED,1835087713,50,300,step_limit,0,293,1,0,1,63,68,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087713_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087713_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087713_audit_attempt1.json
successor_contamination_own0_GRADED_1835087714,successor_contamination,False,GRADED,1835087714,50,300,step_limit,0,376,1,0,1,59,68,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087714_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087714_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087714_audit_attempt1.json
successor_contamination_own0_GRADED_1835087715,successor_contamination,False,GRADED,1835087715,50,300,step_limit,0,300,1,0,1,63,68,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087715_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087715_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087715_audit_attempt1.json
successor_contamination_own0_GRADED_1835087716,successor_contamination,False,GRADED,1835087716,50,300,step_limit,0,337,1,0,1,63,null,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087716_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087716_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087716_audit_attempt1.json
successor_contamination_own0_GRADED_1835087717,successor_contamination,False,GRADED,1835087717,50,300,step_limit,0,278,1,0,1,55,null,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087717_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087717_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087717_audit_attempt1.json
successor_contamination_own0_GRADED_1835087718,successor_contamination,False,GRADED,1835087718,50,300,step_limit,0,359,1,0,1,57,77,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087718_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087718_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087718_audit_attempt1.json
successor_contamination_own0_GRADED_1835087719,successor_contamination,False,GRADED,1835087719,50,300,step_limit,0,286,1,0,1,57,67,1,300,300,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087719_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087719_row_attempt1.json,defense_xv_run_a2_successor_contamination_own0_GRADED_1835087719_audit_attempt1.json
successor_contamination_own1_OFF_1835087700,successor_contamination,True,OFF,1835087700,50,300,step_limit,0,348,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087700_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087700_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087700_audit_attempt1.json
successor_contamination_own1_OFF_1835087701,successor_contamination,True,OFF,1835087701,50,300,step_limit,0,311,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087701_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087701_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087701_audit_attempt1.json
successor_contamination_own1_OFF_1835087702,successor_contamination,True,OFF,1835087702,50,300,step_limit,0,281,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087702_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087702_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087702_audit_attempt1.json
successor_contamination_own1_OFF_1835087703,successor_contamination,True,OFF,1835087703,50,300,step_limit,0,307,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087703_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087703_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087703_audit_attempt1.json
successor_contamination_own1_OFF_1835087704,successor_contamination,True,OFF,1835087704,50,300,step_limit,0,286,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087704_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087704_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087704_audit_attempt1.json
successor_contamination_own1_OFF_1835087705,successor_contamination,True,OFF,1835087705,50,300,step_limit,0,389,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087705_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087705_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087705_audit_attempt1.json
successor_contamination_own1_OFF_1835087706,successor_contamination,True,OFF,1835087706,50,300,step_limit,0,314,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087706_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087706_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087706_audit_attempt1.json
successor_contamination_own1_OFF_1835087707,successor_contamination,True,OFF,1835087707,50,300,step_limit,0,311,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087707_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087707_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087707_audit_attempt1.json
successor_contamination_own1_OFF_1835087708,successor_contamination,True,OFF,1835087708,50,300,step_limit,0,342,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087708_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087708_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087708_audit_attempt1.json
successor_contamination_own1_OFF_1835087709,successor_contamination,True,OFF,1835087709,50,300,step_limit,0,363,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087709_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087709_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087709_audit_attempt1.json
successor_contamination_own1_OFF_1835087710,successor_contamination,True,OFF,1835087710,50,300,step_limit,0,364,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087710_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087710_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087710_audit_attempt1.json
successor_contamination_own1_OFF_1835087711,successor_contamination,True,OFF,1835087711,50,300,step_limit,0,320,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087711_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087711_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087711_audit_attempt1.json
successor_contamination_own1_OFF_1835087712,successor_contamination,True,OFF,1835087712,50,300,step_limit,0,319,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087712_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087712_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087712_audit_attempt1.json
successor_contamination_own1_OFF_1835087713,successor_contamination,True,OFF,1835087713,50,300,step_limit,0,313,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087713_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087713_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087713_audit_attempt1.json
successor_contamination_own1_OFF_1835087714,successor_contamination,True,OFF,1835087714,50,300,step_limit,0,351,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087714_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087714_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087714_audit_attempt1.json
successor_contamination_own1_OFF_1835087715,successor_contamination,True,OFF,1835087715,50,300,step_limit,0,333,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087715_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087715_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087715_audit_attempt1.json
successor_contamination_own1_OFF_1835087716,successor_contamination,True,OFF,1835087716,50,300,step_limit,0,314,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087716_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087716_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087716_audit_attempt1.json
successor_contamination_own1_OFF_1835087717,successor_contamination,True,OFF,1835087717,50,300,step_limit,0,288,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087717_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087717_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087717_audit_attempt1.json
successor_contamination_own1_OFF_1835087718,successor_contamination,True,OFF,1835087718,50,300,step_limit,0,320,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087718_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087718_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087718_audit_attempt1.json
successor_contamination_own1_OFF_1835087719,successor_contamination,True,OFF,1835087719,50,300,step_limit,0,335,1,0,0,null,null,0,300,300,defense_xv_run_a2_successor_contamination_own1_OFF_1835087719_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_OFF_1835087719_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_OFF_1835087719_audit_attempt1.json
successor_contamination_own1_GRADED_1835087700,successor_contamination,True,GRADED,1835087700,50,300,step_limit,0,275,1,0,0,58,64,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087700_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087700_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087700_audit_attempt1.json
successor_contamination_own1_GRADED_1835087701,successor_contamination,True,GRADED,1835087701,50,300,step_limit,0,347,1,0,0,66,74,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087701_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087701_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087701_audit_attempt1.json
successor_contamination_own1_GRADED_1835087702,successor_contamination,True,GRADED,1835087702,50,300,step_limit,0,360,1,0,0,63,83,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087702_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087702_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087702_audit_attempt1.json
successor_contamination_own1_GRADED_1835087703,successor_contamination,True,GRADED,1835087703,50,300,step_limit,0,335,1,0,0,61,70,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087703_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087703_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087703_audit_attempt1.json
successor_contamination_own1_GRADED_1835087704,successor_contamination,True,GRADED,1835087704,50,300,step_limit,0,363,1,0,0,54,60,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087704_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087704_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087704_audit_attempt1.json
successor_contamination_own1_GRADED_1835087705,successor_contamination,True,GRADED,1835087705,50,300,step_limit,0,293,1,0,0,60,68,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087705_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087705_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087705_audit_attempt1.json
successor_contamination_own1_GRADED_1835087706,successor_contamination,True,GRADED,1835087706,50,300,step_limit,0,298,1,0,0,52,92,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087706_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087706_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087706_audit_attempt1.json
successor_contamination_own1_GRADED_1835087707,successor_contamination,True,GRADED,1835087707,50,300,step_limit,0,289,1,0,0,58,64,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087707_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087707_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087707_audit_attempt1.json
successor_contamination_own1_GRADED_1835087708,successor_contamination,True,GRADED,1835087708,50,300,step_limit,0,336,1,0,0,62,71,0,300,300,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087708_steps_attempt1.csv,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087708_row_attempt1.json,defense_xv_run_a2_successor_contamination_own1_GRADED_1835087708_audit_attempt1.json
