absolute_resolution_multiplier,absolute_term_enabled,absolute_term_strength,attack_cost_model,attacker_capability,capability_ratio,cell_index,collapse_severity,committed_resolution_probability,defender_capability,defense_cost_model,defense_failed,derived_capability_ratio,effective_rank,elapsed_seconds,frontier_validator_count,gate,institution_validator_count,measured_rank,merge_rule,outputs_identical,parity_level,rank_axis_unchanged,record_type,replicate,resolution_probability,resolution_probability_difference,seed,two_dial_resolution_probability,validator_set_size
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0941e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,120,0.5871559633027523,,1951875058,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0689e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,121,0.5871559633027523,,1853409636,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2176e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,122,0.5871559633027523,,1226741721,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0696e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,123,0.5871559633027523,,190140977,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0925e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,124,0.5871559633027523,,838242696,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0804e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,125,0.5871559633027523,,1274979569,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0886e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,126,0.5871559633027523,,1234711500,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0675e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,127,0.5871559633027523,,2147234111,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.4773e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,128,0.5871559633027523,,489155395,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0882e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,129,0.5871559633027523,,1415950283,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0816e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,130,0.5871559633027523,,1520420462,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0908e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,131,0.5871559633027523,,887086437,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1094e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,132,0.5871559633027523,,997144798,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.2415e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,133,0.5871559633027523,,1524340431,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1102e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,134,0.5871559633027523,,2088750798,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0996e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,135,0.5871559633027523,,159502388,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0908e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,136,0.5871559633027523,,2085165235,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0936e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,137,0.5871559633027523,,1062850046,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.2294e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,138,0.5871559633027523,,2121740284,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0965e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,139,0.5871559633027523,,1316458577,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0892e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,140,0.5871559633027523,,71106117,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0855e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,141,0.5871559633027523,,1494332322,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2303e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,142,0.5871559633027523,,354418540,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2988e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,143,0.5871559633027523,,1936118267,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1941e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,144,0.5871559633027523,,1045490405,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1341e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,145,0.5871559633027523,,2001191850,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0962e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,146,0.5871559633027523,,32182160,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1026e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,147,0.5871559633027523,,1154403014,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.076e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,148,0.5871559633027523,,57799472,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.2343e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,149,0.5871559633027523,,1335416588,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0916e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,150,0.5871559633027523,,82372053,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0837e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,151,0.5871559633027523,,1307273713,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1019e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,152,0.5871559633027523,,1718066967,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1406e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,153,0.5871559633027523,,1085084903,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.246e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,154,0.5871559633027523,,1657079108,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1399e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,155,0.5871559633027523,,1336808510,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1058e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,156,0.5871559633027523,,1097423225,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0889e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,157,0.5871559633027523,,2029233248,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1075e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,158,0.5871559633027523,,1824513787,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2209e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,159,0.5871559633027523,,588197784,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.18e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,160,0.5871559633027523,,1608303485,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.6448e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,161,0.5871559633027523,,1007657083,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.8302e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,162,0.5871559633027523,,985708674,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2093e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,163,0.5871559633027523,,807291710,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.4736e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,164,0.5871559633027523,,198840220,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.5097e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,165,0.5871559633027523,,2138481262,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2177e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,166,0.5871559633027523,,1535056558,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2111e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,167,0.5871559633027523,,1380281703,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.4505e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,168,0.5871559633027523,,1577823116,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.3879e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,169,0.5871559633027523,,458400806,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1599e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,170,0.5871559633027523,,205139112,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1201e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,171,0.5871559633027523,,1434666402,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1275e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,172,0.5871559633027523,,542556507,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1246e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,173,0.5871559633027523,,1238230828,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.116e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,174,0.5871559633027523,,806256421,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.2704e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,175,0.5871559633027523,,1155339889,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1142e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,176,0.5871559633027523,,1438614893,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1073e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,177,0.5871559633027523,,1153667966,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1144e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,178,0.5871559633027523,,565212093,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0835e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,179,0.5871559633027523,,1111868145,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.2489e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,180,0.5871559633027523,,1410644666,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1064e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,181,0.5871559633027523,,1909779425,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1156e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,182,0.5871559633027523,,349993603,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1262e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,183,0.5871559633027523,,1524825095,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1126e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,184,0.5871559633027523,,585008522,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.8642e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,185,0.5871559633027523,,333669521,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1381e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,186,0.5871559633027523,,788704214,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.122e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,187,0.5871559633027523,,1076085414,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.118e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,188,0.5871559633027523,,1959649737,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.1307e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,189,0.5871559633027523,,386391676,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.3071e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,190,0.5871559633027523,,445861486,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1407e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,191,0.5871559633027523,,1100742969,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1183e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,192,0.5871559633027523,,1878233527,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0952e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,193,0.5871559633027523,,1610109112,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0956e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,194,0.5871559633027523,,762903403,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.0957e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,195,0.5871559633027523,,681538383,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.23e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,196,0.5871559633027523,,11708577,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1343e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,0.316,,curve_run,197,0.5871559633027523,,209230061,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,8,1.1125e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,0.316,,curve_run,198,0.5871559633027523,,279232617,,8
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,8,1.0902e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,0.316,,curve_run,199,0.5871559633027523,,1007084258,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,8,1.217e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,1.0,,curve_run,0,0.5871559633027523,,1718182710,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.3017e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,1.0,,curve_run,1,0.5871559633027523,,2027463309,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,8,1.1302e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,1.0,,curve_run,2,0.5871559633027523,,1493509627,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,8,1.1109e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,1.0,,curve_run,3,0.5871559633027523,,492592685,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,8,1.139e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,1.0,,curve_run,4,0.5871559633027523,,436851588,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.1795e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,1.0,,curve_run,5,0.5871559633027523,,202288103,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.1175e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,1.0,,curve_run,6,0.5871559633027523,,1019062447,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.0927e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,1.0,,curve_run,7,0.5871559633027523,,16111391,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.1138e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,1.0,,curve_run,8,0.5871559633027523,,11751370,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,8,1.1011e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,1.0,,curve_run,9,0.5871559633027523,,1959775249,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.1149e-05,7,gate_2_collapse_control,1,10,threshold_connected_components,,1.0,,curve_run,10,0.5871559633027523,,242612132,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,8,1.0985e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,1.0,,curve_run,11,0.5871559633027523,,1430244221,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.0952e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,1.0,,curve_run,12,0.5871559633027523,,1744866120,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,8,1.0863e-05,7,gate_2_collapse_control,1,9,threshold_connected_components,,1.0,,curve_run,13,0.5871559633027523,,356251466,,8
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,8,1.0829e-05,7,gate_2_collapse_control,1,8,threshold_connected_components,,1.0,,curve_run,14,0.5871559633027523,,269581217,,8
